Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,,
3,27/04/2012,73.39,3.81,225.12,6.664,0,,
3,04/05/2012,79.51,3.75,225.18,6.664,0,,
3,11/05/2012,75.19,3.69,225.24,6.664,0,,
3,18/05/2012,72.38,3.63,225.25,6.664,0,,
3,25/05/2012,78.58,3.56,225.25,6.664,0,,
3,01/06/2012,81.55,3.50,225.25,6.664,0,,
3,08/06/2012,81.65,3.45,225.25,6.664,0,,
3,15/06/2012,84.66,3.39,225.26,6.664,0,,
3,22/06/2012,82.70,3.35,225.31,6.664,0,,
3,29/06/2012,86.42,3.29,225.35,6.664,0,,
3,06/07/2012,83.14,3.23,225.39,6.334,0,,
3,13/07/2012,82.28,3.26,225.43,6.334,0,,
3,20/07/2012,81.38,3.31,225.44,6.334,0,,
3,27/07/2012,84.94,3.41,225.45,6.334,0,,
3,03/08/2012,86.55,3.42,225.46,6.334,0,,
3,10/08/2012,85.85,3.49,225.47,6.334,0,,
3,17/08/2012,87.36,3.57,225.56,6.334,0,,
3,24/08/2012,83.01,3.62,225.69,6.334,0,,
3,31/08/2012,85.18,3.64,225.83,6.334,0,,
3,07/09/2012,84.99,3.73,225.97,6.334,1,,
3,14/09/2012,78.36,3.72,226.11,6.334,0,,
3,21/09/2012,72.78,3.72,226.32,6.334,0,,
3,28/09/2012,77.46,3.67,226.52,6.334,0,,
3,05/10/2012,72.74,3.62,226.72,6.034,0,,
3,12/10/2012,70.31,3.60,226.92,6.034,0,,
3,19/10/2012,73.44,3.59,226.97,6.034,0,,
3,26/10/2012,74.66,3.51,226.99,6.034,0,,
3,02/11/2012,61.61,3.39,227.01,6.034,0,,
3,09/11/2012,68.72,3.31,227.02,6.034,0,,
3,16/11/2012,61.10,3.25,227.06,6.034,0,,
3,23/11/2012,61.69,3.21,227.11,6.034,1,,
3,30/11/2012,57.50,3.21,227.16,6.034,0,,
3,07/12/2012,65.09,3.20,227.21,6.034,0,,
3,14/12/2012,54.72,3.17,227.27,6.034,0,,
3,21/12/2012,59.39,3.10,227.39,6.034,0,,
3,28/12/2012,51.76,3.11,227.51,6.034,1,,
3,04/01/2013,46.52,3.16,227.64,6.108,0,,
3,11/01/2013,49.83,3.24,227.76,6.108,0,,
3,18/01/2013,49.09,3.24,227.79,6.108,0,,
3,25/01/2013,57.85,3.23,227.78,6.108,0,,
3,01/02/2013,62.81,3.24,227.78,6.108,0,,
3,08/02/2013,62.77,3.42,227.78,6.108,1,,
3,15/02/2013,57.36,3.48,227.81,6.108,0,,
3,22/02/2013,59.96,3.60,227.96,6.108,0,,
3,01/03/2013,54.19,3.71,228.11,6.108,0,,
3,08/03/2013,57.25,3.66,228.25,6.108,0,,
3,15/03/2013,61.99,3.62,228.38,6.108,0,,
3,22/03/2013,70.38,3.61,228.47,6.108,0,,
3,29/03/2013,60.69,3.61,228.56,6.108,0,,
3,05/04/2013,65.89,3.58,228.64,5.999,0,,
3,12/04/2013,67.56,3.53,228.73,5.999,0,,
3,19/04/2013,71.69,3.45,228.73,5.999,0,,
3,26/04/2013,65.23,3.42,228.73,5.999,0,,
3,03/05/2013,69.73,3.39,NULL,NULL,0,,
3,10/05/2013,68.93,3.39,NULL,NULL,0,,
3,17/05/2013,75.33,3.45,NULL,NULL,0,,
3,24/05/2013,81.27,3.49,NULL,NULL,0,,
3,31/05/2013,78.99,3.47,NULL,NULL,0,,
3,07/06/2013,80.11,3.44,NULL,NULL,0,,
3,14/06/2013,78.61,3.43,NULL,NULL,0,,
3,21/06/2013,82.81,3.48,NULL,NULL,0,,
3,28/06/2013,85.14,3.50,NULL,NULL,0,,
3,05/07/2013,81.59,3.42,NULL,NULL,0,,
3,12/07/2013,84.86,3.40,NULL,NULL,0,,
3,19/07/2013,81.11,3.56,NULL,NULL,0,,
3,26/07/2013,85.53,3.62,NULL,NULL,0,,
4,05/02/2010,43.76,2.60,126.44,8.623,0,,
4,12/02/2010,28.84,2.57,126.50,8.623,1,,
4,19/02/2010,36.45,2.54,126.53,8.623,0,,
4,26/02/2010,41.36,2.59,126.55,8.623,0,,
4,05/03/2010,43.49,2.65,126.58,8.623,0,,
4,12/03/2010,49.63,2.70,126.60,8.623,0,,
4,19/03/2010,55.19,2.74,126.61,8.623,0,,
4,26/03/2010,39.91,2.75,126.61,8.623,0,,
4,02/04/2010,48.77,2.74,126.60,7.896,0,,
4,09/04/2010,54.16,2.77,126.60,7.896,0,,
4,16/04/2010,56.23,2.81,126.56,7.896,0,,
4,23/04/2010,56.87,2.81,126.47,7.896,0,,
4,30/04/2010,53.04,2.79,126.38,7.896,0,,
4,07/05/2010,56.77,2.84,126.29,7.896,0,,
4,14/05/2010,62.35,2.85,126.21,7.896,0,,
4,21/05/2010,67.40,2.82,126.18,7.896,0,,
4,28/05/2010,67.73,2.76,126.16,7.896,0,,
4,04/06/2010,70.83,2.70,126.14,7.896,0,,
4,11/06/2010,78.45,2.67,126.11,7.896,0,,
4,18/06/2010,81.53,2.64,126.11,7.896,0,,
4,25/06/2010,81.10,2.65,126.13,7.896,0,,
4,02/07/2010,73.66,2.67,126.14,7.372,0,,
4,09/07/2010,80.35,2.64,126.15,7.372,0,,
4,16/07/2010,78.53,2.62,126.15,7.372,0,,
4,23/07/2010,79.78,2.61,126.13,7.372,0,,
4,30/07/2010,80.70,2.65,126.11,7.372,0,,
4,06/08/2010,76.53,2.64,126.09,7.372,0,,
4,13/08/2010,78.08,2.70,126.06,7.372,0,,
4,20/08/2010,78.83,2.67,126.08,7.372,0,,
4,27/08/2010,74.44,2.62,126.09,7.372,0,,
4,03/09/2010,76.80,2.58,126.10,7.372,0,,
4,10/09/2010,73.54,2.57,126.11,7.372,1,,
4,17/09/2010,64.91,2.59,126.15,7.372,0,,
4,24/09/2010,60.96,2.64,126.19,7.372,0,,
4,01/10/2010,63.96,2.62,126.23,7.127,0,,
4,08/10/2010,67.73,2.65,126.28,7.127,0,,
4,15/10/2010,62.03,2.73,126.33,7.127,0,,
4,22/10/2010,64.17,2.74,126.38,7.127,0,,
4,29/10/2010,56.94,2.72,126.44,7.127,0,,
4,05/11/2010,51.60,2.70,126.49,7.127,0,,
4,12/11/2010,52.65,2.74,126.55,7.127,0,,
4,19/11/2010,48.05,2.78,126.61,7.127,0,,
4,26/11/2010,48.08,2.75,126.67,7.127,1,,
4,03/12/2010,46.40,2.73,126.73,7.127,0,,
4,10/12/2010,42.40,2.86,126.79,7.127,0,,
4,17/12/2010,46.57,2.88,126.88,7.127,0,,
4,24/12/2010,43.21,2.89,126.98,7.127,0,,
4,31/12/2010,38.09,2.96,127.09,7.127,1,,
4,07/01/2011,39.34,2.98,127.19,6.510,0,,
4,14/01/2011,31.60,2.99,127.30,6.510,0,,
4,21/01/2011,38.34,3.02,127.44,6.510,0,,
4,28/01/2011,40.60,3.02,127.58,6.510,0,,
4,04/02/2011,34.61,3.00,127.72,6.510,0,,
4,11/02/2011,33.29,3.03,127.86,6.510,1,,
4,18/02/2011,48.17,3.06,128.00,6.510,0,,
4,25/02/2011,49.00,3.09,128.13,6.510,0,,
4,04/03/2011,46.56,3.31,128.26,6.510,0,,
4,11/03/2011,50.93,3.46,128.40,6.510,0,,
4,18/03/2011,51.86,3.50,128.51,6.510,0,,
4,25/03/2011,59.10,3.48,128.62,6.510,0,,
4,01/04/2011,56.99,3.52,128.72,5.946,0,,
4,08/04/2011,62.61,3.61,128.82,5.946,0,,
4,15/04/2011,62.34,3.72,128.91,5.946,0,,
4,22/04/2011,68.80,3.78,128.96,5.946,0,,
4,29/04/2011,64.22,3.78,129.00,5.946,0,,
4,06/05/2011,63.41,3.87,129.04,5.946,0,,
4,13/05/2011,70.65,3.87,129.09,5.946,0,,
4,20/05/2011,70.49,3.88,129.08,5.946,0,,
4,27/05/2011,73.65,3.77,129.06,5.946,0,,
4,03/06/2011,78.26,3.68,129.05,5.946,0,,
4,10/06/2011,80.05,3.64,129.04,5.946,0,,
4,17/06/2011,83.51,3.62,129.04,5.946,0,,
4,24/06/2011,81.85,3.57,129.07,5.946,0,,
4,01/07/2011,84.54,3.50,129.09,5.644,0,,
4,08/07/2011,84.59,3.47,129.11,5.644,0,,
4,15/07/2011,83.27,3.56,129.13,5.644,0,,
4,22/07/2011,82.84,3.63,129.15,5.644,0,,
4,29/07/2011,84.36,3.66,129.17,5.644,0,,
4,05/08/2011,86.09,3.66,129.18,5.644,0,,
4,12/08/2011,82.98,3.62,129.20,5.644,0,,
4,19/08/2011,82.77,3.55,129.24,5.644,0,,
4,26/08/2011,81.47,3.52,129.28,5.644,0,,
4,02/09/2011,77.99,3.53,129.33,5.644,0,,
4,09/09/2011,73.34,3.55,129.37,5.644,1,,
4,16/09/2011,72.76,3.53,129.43,5.644,0,,
4,23/09/2011,69.23,3.47,129.52,5.644,0,,
4,30/09/2011,72.15,3.37,129.61,5.644,0,,
4,07/10/2011,65.79,3.30,129.69,5.143,0,,
4,14/10/2011,63.75,3.28,129.77,5.143,0,,
4,21/10/2011,64.79,3.36,129.78,5.143,0,,
4,28/10/2011,55.31,3.36,129.79,5.143,0,,
4,04/11/2011,49.86,3.32,129.81,5.143,0,,
4,11/11/2011,47.12,3.29,129.82,5.143,0,,
4,18/11/2011,50.44,3.29,129.83,5.143,0,,
4,25/11/2011,47.96,3.23,129.84,5.143,1,,
4,02/12/2011,38.71,3.18,129.85,5.143,0,,
4,09/12/2011,31.64,3.15,129.86,5.143,0,,
4,16/12/2011,36.44,3.15,129.90,5.143,0,,
4,23/12/2011,35.92,3.10,129.98,5.143,0,,
4,30/12/2011,36.89,3.12,130.07,5.143,1,,
4,06/01/2012,38.64,3.16,130.16,4.607,0,,
4,13/01/2012,34.41,3.26,130.24,4.607,0,,
4,20/01/2012,42.09,3.27,130.28,4.607,0,,
4,27/01/2012,40.31,3.29,130.31,4.607,0,,
4,03/02/2012,41.81,3.35,130.35,4.607,0,,
4,10/02/2012,33.00,3.41,130.38,4.607,1,,
4,17/02/2012,34.19,3.49,130.45,4.607,0,,
4,24/02/2012,41.31,3.54,130.55,4.607,0,,
4,02/03/2012,50.38,3.62,130.65,4.607,0,,
4,09/03/2012,53.63,3.67,130.74,4.607,0,,
4,16/03/2012,59.81,3.71,130.83,4.607,0,,
4,23/03/2012,59.07,3.76,130.90,4.607,0,,
4,30/03/2012,72.63,3.82,130.97,4.607,0,,
4,06/04/2012,67.69,3.86,131.04,4.308,0,,
4,13/04/2012,68.69,3.88,131.11,4.308,0,,
4,20/04/2012,68.60,3.86,131.12,4.308,0,,
4,27/04/2012,76.47,3.81,131.13,4.308,0,,
4,04/05/2012,80.14,3.75,131.14,4.308,0,,
4,11/05/2012,67.64,3.69,131.15,4.308,0,,
4,18/05/2012,68.43,3.62,131.10,4.308,0,,
4,25/05/2012,77.47,3.55,131.03,4.308,0,,
4,01/06/2012,77.41,3.48,130.96,4.308,0,,
4,08/06/2012,78.11,3.43,130.89,4.308,0,,
4,15/06/2012,80.94,3.37,130.83,4.308,0,,
4,22/06/2012,81.63,3.33,130.79,4.308,0,,
4,29/06/2012,84.23,3.26,130.76,4.308,0,,
4,06/07/2012,80.37,3.19,130.72,4.077,0,,
4,13/07/2012,76.86,3.22,130.68,4.077,0,,
4,20/07/2012,79.14,3.26,130.70,4.077,0,,
4,27/07/2012,81.06,3.36,130.72,4.077,0,,
4,03/08/2012,83.86,3.37,130.74,4.077,0,,
4,10/08/2012,83.21,3.48,130.76,4.077,0,,
4,17/08/2012,81.41,3.55,130.79,4.077,0,,
4,24/08/2012,75.76,3.61,130.84,4.077,0,,
4,31/08/2012,76.47,3.65,130.89,4.077,0,,
4,07/09/2012,82.09,3.71,130.93,4.077,1,,
4,14/09/2012,68.20,3.71,130.98,4.077,0,,
4,21/09/2012,68.97,3.72,131.01,4.077,0,,
4,28/09/2012,71.74,3.67,131.04,4.077,0,,
4,05/10/2012,63.07,3.62,131.08,3.879,0,,
4,12/10/2012,57.11,3.60,131.11,3.879,0,,
4,19/10/2012,64.46,3.61,131.15,3.879,0,,
4,26/10/2012,63.64,3.51,131.19,3.879,0,,
4,02/11/2012,53.31,3.40,131.24,3.879,0,,
4,09/11/2012,59.47,3.34,131.28,3.879,0,,
4,16/11/2012,49.86,3.27,131.33,3.879,0,,
4,23/11/2012,55.09,3.23,131.38,3.879,1,,
4,30/11/2012,50.91,3.24,131.43,3.879,0,,
4,07/12/2012,53.67,3.23,131.48,3.879,0,,
4,14/12/2012,42.57,3.19,131.54,3.879,0,,
4,21/12/2012,44.80,3.11,131.64,3.879,0,,
4,28/12/2012,37.93,3.13,131.75,3.879,1,,
4,04/01/2013,33.11,3.18,131.85,3.921,0,,
4,11/01/2013,38.92,3.24,131.96,3.921,0,,
4,18/01/2013,34.06,3.23,132.03,3.921,0,,
4,25/01/2013,47.49,3.22,132.09,3.921,0,,
4,01/02/2013,49.07,3.23,132.15,3.921,0,,
4,08/02/2013,49.86,3.40,132.22,3.921,1,,
4,15/02/2013,44.70,3.45,132.27,3.921,0,,
4,22/02/2013,44.68,3.60,132.32,3.921,0,,
4,01/03/2013,42.56,3.69,132.37,3.921,0,,
4,08/03/2013,53.21,3.65,132.42,3.921,0,,
4,15/03/2013,53.39,3.61,132.47,3.921,0,,
4,22/03/2013,58.55,3.59,132.53,3.921,0,,
4,29/03/2013,50.36,3.58,132.59,3.921,0,,
4,05/04/2013,57.70,3.55,132.65,3.896,0,,
4,12/04/2013,60.06,3.50,132.72,3.896,0,,
4,19/04/2013,63.28,3.44,132.72,3.896,0,,
4,26/04/2013,58.15,3.40,132.72,3.896,0,,
4,03/05/2013,64.18,3.37,NULL,NULL,0,,
4,10/05/2013,64.01,3.37,NULL,NULL,0,,
4,17/05/2013,70.50,3.44,NULL,NULL,0,,
4,24/05/2013,76.73,3.46,NULL,NULL,0,,
4,31/05/2013,79.17,3.44,NULL,NULL,0,,
4,07/06/2013,78.11,3.41,NULL,NULL,0,,
4,14/06/2013,79.24,3.42,NULL,NULL,0,,
4,21/06/2013,79.10,3.45,NULL,NULL,0,,
4,28/06/2013,86.29,3.45,NULL,NULL,0,,
4,05/07/2013,76.96,3.39,NULL,NULL,0,,
4,12/07/2013,82.30,3.37,NULL,NULL,0,,
4,19/07/2013,73.29,3.52,NULL,NULL,0,,
4,26/07/2013,78.96,3.58,NULL,NULL,0,,
5,05/02/2010,39.70,2.57,211.65,6.566,0,,
5,12/02/2010,39.81,2.55,211.80,6.566,1,,
5,19/02/2010,41.14,2.51,211.85,6.566,0,,
5,26/02/2010,46.70,2.56,211.88,6.566,0,,
5,05/03/2010,48.89,2.63,211.91,6.566,0,,
5,12/03/2010,58.50,2.67,211.94,6.566,0,,
5,19/03/2010,55.46,2.72,211.77,6.566,0,,
5,26/03/2010,52.47,2.73,211.57,6.566,0,,
5,02/04/2010,63.18,2.72,211.37,6.465,0,,
5,09/04/2010,65.19,2.77,211.17,6.465,0,,
5,16/04/2010,65.30,2.81,211.04,6.465,0,,
5,23/04/2010,65.13,2.80,210.99,6.465,0,,
5,30/04/2010,67.53,2.78,210.94,6.465,0,,
5,07/05/2010,71.53,2.84,210.89,6.465,0,,
5,14/05/2010,74.79,2.85,210.89,6.465,0,,
5,21/05/2010,75.20,2.83,211.17,6.465,0,,
5,28/05/2010,79.81,2.76,211.45,6.465,0,,
5,04/06/2010,79.54,2.71,211.73,6.465,0,,
5,11/06/2010,80.70,2.67,212.01,6.465,0,,
5,18/06/2010,83.91,2.64,212.01,6.465,0,,
5,25/06/2010,83.72,2.65,211.90,6.465,0,,
5,02/07/2010,81.25,2.67,211.78,6.496,0,,
5,09/07/2010,81.14,2.64,211.66,6.496,0,,
5,16/07/2010,83.98,2.62,211.66,6.496,0,,
5,23/07/2010,83.66,2.61,211.79,6.496,0,,
5,30/07/2010,82.46,2.64,211.93,6.496,0,,
5,06/08/2010,86.10,2.63,212.06,6.496,0,,
5,13/08/2010,87.41,2.69,212.20,6.496,0,,
5,20/08/2010,87.71,2.66,212.16,6.496,0,,
5,27/08/2010,87.05,2.62,212.12,6.496,0,,
5,03/09/2010,84.06,2.58,212.09,6.496,0,,
5,10/09/2010,79.86,2.57,212.05,6.496,1,,
5,17/09/2010,82.28,2.58,212.08,6.496,0,,
5,24/09/2010,78.53,2.62,212.15,6.496,0,,
5,01/10/2010,71.10,2.60,212.23,6.768,0,,
5,08/10/2010,64.99,2.63,212.30,6.768,0,,
5,15/10/2010,68.11,2.72,212.37,6.768,0,,
5,22/10/2010,70.96,2.73,212.42,6.768,0,,
5,29/10/2010,70.58,2.72,212.46,6.768,0,,
5,05/11/2010,58.88,2.69,212.51,6.768,0,,
5,12/11/2010,62.37,2.73,212.56,6.768,0,,
5,19/11/2010,52.52,2.77,212.45,6.768,0,,
5,26/11/2010,66.15,2.74,212.30,6.768,1,,
5,03/12/2010,51.31,2.71,212.16,6.768,0,,
5,10/12/2010,48.27,2.84,212.02,6.768,0,,
5,17/12/2010,51.61,2.87,211.96,6.768,0,,
5,24/12/2010,55.01,2.89,211.96,6.768,0,,
5,31/12/2010,49.79,2.94,211.96,6.768,1,,
5,07/01/2011,48.30,2.98,211.96,6.634,0,,
5,14/01/2011,37.74,2.98,212.01,6.634,0,,
5,21/01/2011,45.41,3.02,212.38,6.634,0,,
5,28/01/2011,44.50,3.01,212.75,6.634,0,,
5,04/02/2011,41.67,2.99,213.12,6.634,0,,
5,11/02/2011,38.25,3.02,213.49,6.634,1,,
5,18/02/2011,58.83,3.05,213.81,6.634,0,,
5,25/02/2011,63.35,3.07,214.10,6.634,0,,
5,04/03/2011,60.35,3.29,214.38,6.634,0,,
5,11/03/2011,55.74,3.46,214.67,6.634,0,,
5,18/03/2011,64.31,3.49,214.93,6.634,0,,
5,25/03/2011,70.71,3.47,215.16,6.634,0,,
5,01/04/2011,61.50,3.52,215.40,6.489,0,,
5,08/04/2011,69.64,3.62,215.64,6.489,0,,
5,15/04/2011,72.02,3.74,215.86,6.489,0,,
5,22/04/2011,74.34,3.81,216.03,6.489,0,,
5,29/04/2011,74.75,3.81,216.20,6.489,0,,
5,06/05/2011,66.27,3.91,216.37,6.489,0,,
5,13/05/2011,77.38,3.90,216.53,6.489,0,,
5,20/05/2011,71.37,3.91,216.30,6.489,0,,
5,27/05/2011,80.14,3.79,216.07,6.489,0,,
5,03/06/2011,83.81,3.70,215.84,6.489,0,,
5,10/06/2011,83.61,3.65,215.61,6.489,0,,
5,17/06/2011,86.84,3.64,215.56,6.489,0,,
5,24/06/2011,84.76,3.59,215.65,6.489,0,,
5,01/07/2011,85.81,3.52,215.75,6.529,0,,
5,08/07/2011,86.64,3.48,215.84,6.529,0,,
5,15/07/2011,88.64,3.58,215.93,6.529,0,,
5,22/07/2011,86.97,3.65,215.99,6.529,0,,
5,29/07/2011,89.42,3.68,216.05,6.529,0,,
5,05/08/2011,91.07,3.68,216.11,6.529,0,,
5,12/08/2011,90.16,3.64,216.17,6.529,0,,
5,19/08/2011,89.35,3.55,216.23,6.529,0,,
5,26/08/2011,89.18,3.52,216.30,6.529,0,,
5,02/09/2011,90.38,3.53,216.36,6.529,0,,
5,09/09/2011,79.04,3.55,216.42,6.529,1,,
5,16/09/2011,83.55,3.53,216.60,6.529,0,,
5,23/09/2011,78.01,3.47,216.94,6.529,0,,
5,30/09/2011,81.16,3.36,217.28,6.529,0,,
5,07/10/2011,71.64,3.29,217.61,6.300,0,,
5,14/10/2011,72.36,3.27,217.92,6.300,0,,
5,21/10/2011,66.90,3.35,218.09,6.300,0,,
5,28/10/2011,69.27,3.37,218.25,6.300,0,,
5,04/11/2011,56.71,3.33,218.41,6.300,0,,
5,11/11/2011,60.71,3.30,218.57,6.300,0,,
5,18/11/2011,64.33,3.31,218.79,6.300,0,,
5,25/11/2011,61.93,3.24,219.04,6.300,1,,
5,02/12/2011,51.14,3.17,219.29,6.300,0,,
5,09/12/2011,44.12,3.16,219.54,6.300,0,,
5,16/12/2011,54.42,3.16,219.76,6.300,0,,
5,23/12/2011,50.33,3.11,219.94,6.300,0,,
5,30/12/2011,45.62,3.13,220.12,6.300,1,,
5,06/01/2012,50.21,3.16,220.30,5.943,0,,
5,13/01/2012,48.86,3.26,220.48,5.943,0,,
5,20/01/2012,54.65,3.27,220.57,5.943,0,,
5,27/01/2012,54.63,3.29,220.66,5.943,0,,
5,03/02/2012,57.35,3.36,220.76,5.943,0,,
5,10/02/2012,48.57,3.41,220.85,5.943,1,,
5,17/02/2012,48.25,3.51,221.01,5.943,0,,
5,24/02/2012,57.75,3.56,221.22,5.943,0,,
5,02/03/2012,60.66,3.63,221.43,5.943,0,,
5,09/03/2012,57.69,3.67,221.65,5.943,0,,
5,16/03/2012,63.55,3.73,221.80,5.943,0,,
5,23/03/2012,64.44,3.79,221.87,5.943,0,,
5,30/03/2012,67.76,3.85,221.95,5.943,0,,
5,06/04/2012,70.40,3.89,222.02,5.801,0,,
5,13/04/2012,70.56,3.89,222.10,5.801,0,,
5,20/04/2012,67.33,3.88,222.15,5.801,0,,
5,27/04/2012,68.96,3.81,222.21,5.801,0,,
5,04/05/2012,77.10,3.75,222.26,5.801,0,,
5,11/05/2012,73.45,3.69,222.31,5.801,0,,
5,18/05/2012,70.45,3.63,222.33,5.801,0,,
5,25/05/2012,78.23,3.56,222.33,5.801,0,,
5,01/06/2012,79.72,3.50,222.33,5.801,0,,
5,08/06/2012,81.02,3.45,222.34,5.801,0,,
5,15/06/2012,81.64,3.39,222.35,5.801,0,,
5,22/06/2012,80.57,3.35,222.39,5.801,0,,
5,29/06/2012,87.08,3.29,222.43,5.801,0,,
5,06/07/2012,82.35,3.23,222.47,5.603,0,,
5,13/07/2012,80.78,3.26,222.51,5.603,0,,
5,20/07/2012,81.05,3.31,222.52,5.603,0,,
5,27/07/2012,85.06,3.41,222.53,5.603,0,,
5,03/08/2012,86.91,3.42,222.54,5.603,0,,
5,10/08/2012,86.96,3.49,222.55,5.603,0,,
5,17/08/2012,87.52,3.57,222.63,5.603,0,,
5,24/08/2012,79.45,3.62,222.76,5.603,0,,
5,31/08/2012,84.25,3.64,222.90,5.603,0,,
5,07/09/2012,86.30,3.73,223.03,5.603,1,,
5,14/09/2012,76.65,3.72,223.17,5.603,0,,
5,21/09/2012,71.09,3.72,223.37,5.603,0,,
5,28/09/2012,78.33,3.67,223.57,5.603,0,,
5,05/10/2012,71.17,3.62,223.77,5.422,0,,
5,12/10/2012,66.24,3.60,223.97,5.422,0,,
5,19/10/2012,69.17,3.59,224.02,5.422,0,,
5,26/10/2012,71.70,3.51,224.04,5.422,0,,
5,02/11/2012,57.83,3.39,224.06,5.422,0,,
5,09/11/2012,64.61,3.31,224.07,5.422,0,,
5,16/11/2012,56.89,3.25,224.11,5.422,0,,
5,23/11/2012,59.07,3.21,224.16,5.422,1,,
5,30/11/2012,56.20,3.21,224.21,5.422,0,,
5,07/12/2012,66.13,3.20,224.25,5.422,0,,
5,14/12/2012,52.44,3.17,224.31,5.422,0,,
5,21/12/2012,58.63,3.10,224.44,5.422,0,,
5,28/12/2012,47.47,3.11,224.56,5.422,1,,
5,04/01/2013,41.77,3.16,224.68,5.494,0,,
5,11/01/2013,49.50,3.24,224.80,5.494,0,,
5,18/01/2013,45.08,3.24,224.83,5.494,0,,
5,25/01/2013,57.05,3.23,224.83,5.494,0,,
5,01/02/2013,58.99,3.24,224.83,5.494,0,,
5,08/02/2013,59.05,3.42,224.83,5.494,1,,
5,15/02/2013,53.09,3.48,224.87,5.494,0,,
5,22/02/2013,54.10,3.60,225.01,5.494,0,,
5,01/03/2013,49.47,3.71,225.16,5.494,0,,
5,08/03/2013,53.16,3.66,225.30,5.494,0,,
5,15/03/2013,58.01,3.62,225.43,5.494,0,,
5,22/03/2013,65.96,3.61,225.51,5.494,0,,
5,29/03/2013,53.25,3.61,225.60,5.494,0,,
5,05/04/2013,61.88,3.58,225.68,5.278,0,,
5,12/04/2013,62.36,3.53,225.77,5.278,0,,
5,19/04/2013,67.43,3.45,225.77,5.278,0,,
5,26/04/2013,60.44,3.42,225.77,5.278,0,,
5,03/05/2013,67.55,3.39,NULL,NULL,0,,
5,10/05/2013,65.52,3.39,NULL,NULL,0,,
5,17/05/2013,71.38,3.45,NULL,NULL,0,,
5,24/05/2013,77.84,3.49,NULL,NULL,0,,
5,31/05/2013,78.26,3.47,NULL,NULL,0,,
5,07/06/2013,78.40,3.44,NULL,NULL,0,,
5,14/06/2013,80.76,3.43,NULL,NULL,0,,
5,21/06/2013,83.85,3.48,NULL,NULL,0,,
5,28/06/2013,86.09,3.50,NULL,NULL,0,,
5,05/07/2013,82.06,3.42,NULL,NULL,0,,
5,12/07/2013,85.75,3.40,NULL,NULL,0,,
5,19/07/2013,79.73,3.56,NULL,NULL,0,,
5,26/07/2013,84.16,3.62,NULL,NULL,0,,
6,05/02/2010,40.43,2.57,212.62,7.259,0,,
6,12/02/2010,40.57,2.55,212.77,7.259,1,,
6,19/02/2010,43.58,2.51,212.82,7.259,0,,
6,26/02/2010,47.10,2.56,212.85,7.259,0,,
6,05/03/2010,49.63,2.63,212.87,7.259,0,,
6,12/03/2010,58.82,2.67,212.90,7.259,0,,
6,19/03/2010,56.55,2.72,212.74,7.259,0,,
6,26/03/2010,53.74,2.73,212.53,7.259,0,,
6,02/04/2010,64.94,2.72,212.33,7.092,0,,
6,09/04/2010,66.15,2.77,212.13,7.092,0,,
6,16/04/2010,65.68,2.81,211.99,7.092,0,,
6,23/04/2010,64.11,2.80,211.94,7.092,0,,
6,30/04/2010,68.91,2.78,211.89,7.092,0,,
6,07/05/2010,73.68,2.84,211.84,7.092,0,,
6,14/05/2010,74.95,2.85,211.84,7.092,0,,
6,21/05/2010,74.80,2.83,212.13,7.092,0,,
6,28/05/2010,78.89,2.76,212.41,7.092,0,,
6,04/06/2010,79.44,2.71,212.70,7.092,0,,
6,11/06/2010,81.81,2.67,212.98,7.092,0,,
6,18/06/2010,83.89,2.64,212.98,7.092,0,,
6,25/06/2010,84.20,2.65,212.86,7.092,0,,
6,02/07/2010,80.34,2.67,212.75,6.973,0,,
6,09/07/2010,80.93,2.64,212.63,6.973,0,,
6,16/07/2010,83.75,2.62,212.62,6.973,0,,
6,23/07/2010,83.90,2.61,212.76,6.973,0,,
6,30/07/2010,81.37,2.64,212.89,6.973,0,,
6,06/08/2010,86.61,2.63,213.03,6.973,0,,
6,13/08/2010,86.83,2.69,213.17,6.973,0,,
6,20/08/2010,87.36,2.66,213.13,6.973,0,,
6,27/08/2010,85.71,2.62,213.09,6.973,0,,
6,03/09/2010,82.15,2.58,213.05,6.973,0,,
6,10/09/2010,78.78,2.57,213.01,6.973,1,,
6,17/09/2010,81.78,2.58,213.04,6.973,0,,
6,24/09/2010,76.49,2.62,213.12,6.973,0,,
6,01/10/2010,70.69,2.60,213.19,7.007,0,,
6,08/10/2010,65.21,2.63,213.27,7.007,0,,
6,15/10/2010,68.93,2.72,213.33,7.007,0,,
6,22/10/2010,70.97,2.73,213.38,7.007,0,,
6,29/10/2010,70.39,2.72,213.43,7.007,0,,
6,05/11/2010,59.90,2.69,213.48,7.007,0,,
6,12/11/2010,62.11,2.73,213.53,7.007,0,,
6,19/11/2010,52.99,2.77,213.41,7.007,0,,
6,26/11/2010,65.79,2.74,213.27,7.007,1,,
6,03/12/2010,52.30,2.71,213.12,7.007,0,,
6,10/12/2010,48.46,2.84,212.98,7.007,0,,
6,17/12/2010,52.24,2.87,212.92,7.007,0,,
6,24/12/2010,55.07,2.89,212.92,7.007,0,,
6,31/12/2010,49.14,2.94,212.91,7.007,1,,
6,07/01/2011,47.78,2.98,212.91,6.858,0,,
6,14/01/2011,38.37,2.98,212.97,6.858,0,,
6,21/01/2011,46.20,3.02,213.34,6.858,0,,
