Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
3,14/09/2012,78.36,3.72,226.1122067,6.334,0
3,21/09/2012,72.78,3.72,226.3151496,6.334,0
3,28/09/2012,77.46,3.67,226.5180926,6.334,0
3,05/10/2012,72.74,3.62,226.7210356,6.034,0
3,12/10/2012,70.31,3.60,226.9239785,6.034,0
3,19/10/2012,73.44,3.59,226.9688442,6.034,0
3,26/10/2012,74.66,3.51,226.9873637,6.034,0
3,02/11/2012,61.61,3.39,227.0058832,6.034,0
3,09/11/2012,68.72,3.31,227.0244026,6.034,0
3,16/11/2012,61.1,3.25,227.0569237,6.034,0
3,23/11/2012,61.69,3.21,227.1081136,6.034,1
3,30/11/2012,57.5,3.21,227.1593035,6.034,0
3,07/12/2012,65.09,3.20,227.2104933,6.034,0
3,14/12/2012,54.72,3.17,227.2717348,6.034,0
3,21/12/2012,59.39,3.10,227.3932855,6.034,0
3,28/12/2012,51.76,3.11,227.5148363,6.034,1
3,04/01/2013,46.52,3.16,227.6363871,6.108,0
3,11/01/2013,49.83,3.24,227.7579379,6.108,0
3,18/01/2013,49.09,3.24,227.7893692,6.108,0
3,25/01/2013,57.85,3.23,227.7847527,6.108,0
3,01/02/2013,62.81,3.24,227.7801362,6.108,0
3,08/02/2013,62.77,3.42,227.7755197,6.108,1
3,15/02/2013,57.36,3.48,227.814,6.108,0
3,22/02/2013,59.96,3.60,227.9602222,6.108,0
3,01/03/2013,54.19,3.71,228.1064444,6.108,0
3,08/03/2013,57.25,3.66,228.2526667,6.108,0
3,15/03/2013,61.99,3.62,228.3819613,6.108,0
3,22/03/2013,70.38,3.61,228.4689369,6.108,0
3,29/03/2013,60.69,3.61,228.5559125,6.108,0
3,05/04/2013,65.89,3.58,228.6428882,5.999,0
3,12/04/2013,67.56,3.53,228.7298638,5.999,0
3,19/04/2013,71.69,3.45,228.7298638,5.999,0
3,26/04/2013,65.23,3.42,228.7298638,5.999,0
3,03/05/2013,69.73,3.39,,,0
3,10/05/2013,68.93,3.39,,,0
3,17/05/2013,75.33,3.45,,,0
3,24/05/2013,81.27,3.49,,,0
3,31/05/2013,78.99,3.47,,,0
3,07/06/2013,80.11,3.44,,,0
3,14/06/2013,78.61,3.43,,,0
3,21/06/2013,82.81,3.48,,,0
3,28/06/2013,85.14,3.50,,,0
3,05/07/2013,81.59,3.42,,,0
3,12/07/2013,84.86,3.40,,,0
3,19/07/2013,81.11,3.56,,,0
3,26/07/2013,85.53,3.62,,,0
4,05/02/2010,43.76,2.60,126.4420645,8.623,0
4,12/02/2010,28.84,2.57,126.4962581,8.623,1
4,19/02/2010,36.45,2.54,126.5262857,8.623,0
4,26/02/2010,41.36,2.59,126.5522857,8.623,0
4,05/03/2010,43.49,2.65,126.5782857,8.623,0
4,12/03/2010,49.63,2.70,126.6042857,8.623,0
4,19/03/2010,55.19,2.74,126.6066452,8.623,0
4,26/03/2010,39.91,2.75,126.6050645,8.623,0
4,02/04/2010,48.77,2.74,126.6034839,7.896,0
4,09/04/2010,54.16,2.77,126.6019032,7.896,0
4,16/04/2010,56.23,2.81,126.5621,7.896,0
4,23/04/2010,56.87,2.81,126.4713333,7.896,0
4,30/04/2010,53.04,2.79,126.3805667,7.896,0
4,07/05/2010,56.77,2.84,126.2898,7.896,0
4,14/05/2010,62.35,2.85,126.2085484,7.896,0
4,21/05/2010,67.4,2.82,126.1843871,7.896,0
4,28/05/2010,67.73,2.76,126.1602258,7.896,0
4,04/06/2010,70.83,2.70,126.1360645,7.896,0
4,11/06/2010,78.45,2.67,126.1119032,7.896,0
4,18/06/2010,81.53,2.64,126.114,7.896,0
4,25/06/2010,81.1,2.65,126.1266,7.896,0
4,02/07/2010,73.66,2.67,126.1392,7.372,0
4,09/07/2010,80.35,2.64,126.1518,7.372,0
4,16/07/2010,78.53,2.62,126.1498065,7.372,0
4,23/07/2010,79.78,2.61,126.1283548,7.372,0
4,30/07/2010,80.7,2.65,126.1069032,7.372,0
4,06/08/2010,76.53,2.64,126.0854516,7.372,0
4,13/08/2010,78.08,2.70,126.064,7.372,0
4,20/08/2010,78.83,2.67,126.0766452,7.372,0
4,27/08/2010,74.44,2.62,126.0892903,7.372,0
4,03/09/2010,76.8,2.58,126.1019355,7.372,0
4,10/09/2010,73.54,2.57,126.1145806,7.372,1
4,17/09/2010,64.91,2.59,126.1454667,7.372,0
4,24/09/2010,60.96,2.64,126.1900333,7.372,0
4,01/10/2010,63.96,2.62,126.2346,7.127,0
4,08/10/2010,67.73,2.65,126.2791667,7.127,0
4,15/10/2010,62.03,2.73,126.3266774,7.127,0
4,22/10/2010,64.17,2.74,126.3815484,7.127,0
4,29/10/2010,56.94,2.72,126.4364194,7.127,0
4,05/11/2010,51.6,2.70,126.4912903,7.127,0
4,12/11/2010,52.65,2.74,126.5461613,7.127,0
4,19/11/2010,48.05,2.78,126.6072,7.127,0
4,26/11/2010,48.08,2.75,126.6692667,7.127,1
4,03/12/2010,46.4,2.73,126.7313333,7.127,0
4,10/12/2010,42.4,2.86,126.7934,7.127,0
4,17/12/2010,46.57,2.88,126.8794839,7.127,0
4,24/12/2010,43.21,2.89,126.9835806,7.127,0
4,31/12/2010,38.09,2.96,127.0876774,7.127,1
4,07/01/2011,39.34,2.98,127.1917742,6.51,0
4,14/01/2011,31.6,2.99,127.3009355,6.51,0
4,21/01/2011,38.34,3.02,127.4404839,6.51,0
4,28/01/2011,40.6,3.02,127.5800323,6.51,0
4,04/02/2011,34.61,3.00,127.7195806,6.51,0
4,11/02/2011,33.29,3.03,127.859129,6.51,1
4,18/02/2011,48.17,3.06,127.99525,6.51,0
4,25/02/2011,49,3.09,128.13,6.51,0
4,04/03/2011,46.56,3.31,128.26475,6.51,0
4,11/03/2011,50.93,3.46,128.3995,6.51,0
4,18/03/2011,51.86,3.50,128.5121935,6.51,0
4,25/03/2011,59.1,3.48,128.6160645,6.51,0
4,01/04/2011,56.99,3.52,128.7199355,5.946,0
4,08/04/2011,62.61,3.61,128.8238065,5.946,0
4,15/04/2011,62.34,3.72,128.9107333,5.946,0
4,22/04/2011,68.8,3.78,128.9553,5.946,0
4,29/04/2011,64.22,3.78,128.9998667,5.946,0
4,06/05/2011,63.41,3.87,129.0444333,5.946,0
4,13/05/2011,70.65,3.87,129.089,5.946,0
4,20/05/2011,70.49,3.88,129.0756774,5.946,0
4,27/05/2011,73.65,3.77,129.0623548,5.946,0
4,03/06/2011,78.26,3.68,129.0490323,5.946,0
4,10/06/2011,80.05,3.64,129.0357097,5.946,0
4,17/06/2011,83.51,3.62,129.0432,5.946,0
4,24/06/2011,81.85,3.57,129.0663,5.946,0
4,01/07/2011,84.54,3.50,129.0894,5.644,0
4,08/07/2011,84.59,3.47,129.1125,5.644,0
4,15/07/2011,83.27,3.56,129.1338387,5.644,0
4,22/07/2011,82.84,3.63,129.1507742,5.644,0
4,29/07/2011,84.36,3.66,129.1677097,5.644,0
4,05/08/2011,86.09,3.66,129.1846452,5.644,0
4,12/08/2011,82.98,3.62,129.2015806,5.644,0
4,19/08/2011,82.77,3.55,129.2405806,5.644,0
4,26/08/2011,81.47,3.52,129.2832581,5.644,0
4,02/09/2011,77.99,3.53,129.3259355,5.644,0
4,09/09/2011,73.34,3.55,129.3686129,5.644,1
4,16/09/2011,72.76,3.53,129.4306,5.644,0
4,23/09/2011,69.23,3.47,129.5183333,5.644,0
4,30/09/2011,72.15,3.37,129.6060667,5.644,0
4,07/10/2011,65.79,3.30,129.6938,5.143,0
4,14/10/2011,63.75,3.28,129.7706452,5.143,0
4,21/10/2011,64.79,3.36,129.7821613,5.143,0
4,28/10/2011,55.31,3.36,129.7936774,5.143,0
4,04/11/2011,49.86,3.32,129.8051935,5.143,0
4,11/11/2011,47.12,3.29,129.8167097,5.143,0
4,18/11/2011,50.44,3.29,129.8268333,5.143,0
4,25/11/2011,47.96,3.23,129.8364,5.143,1
4,02/12/2011,38.71,3.18,129.8459667,5.143,0
4,09/12/2011,31.64,3.15,129.8555333,5.143,0
4,16/12/2011,36.44,3.15,129.8980645,5.143,0
4,23/12/2011,35.92,3.10,129.9845484,5.143,0
4,30/12/2011,36.89,3.12,130.0710323,5.143,1
4,06/01/2012,38.64,3.16,130.1575161,4.607,0
4,13/01/2012,34.41,3.26,130.244,4.607,0
4,20/01/2012,42.09,3.27,130.2792258,4.607,0
4,27/01/2012,40.31,3.29,130.3144516,4.607,0
4,03/02/2012,41.81,3.35,130.3496774,4.607,0
4,10/02/2012,33,3.41,130.3849032,4.607,1
4,17/02/2012,34.19,3.49,130.4546207,4.607,0
4,24/02/2012,41.31,3.54,130.5502069,4.607,0
4,02/03/2012,50.38,3.62,130.6457931,4.607,0
4,09/03/2012,53.63,3.67,130.7413793,4.607,0
4,16/03/2012,59.81,3.71,130.8261935,4.607,0
4,23/03/2012,59.07,3.76,130.8966452,4.607,0
4,30/03/2012,72.63,3.82,130.9670968,4.607,0
4,06/04/2012,67.69,3.86,131.0375484,4.308,0
4,13/04/2012,68.69,3.88,131.108,4.308,0
4,20/04/2012,68.6,3.86,131.1173333,4.308,0
4,27/04/2012,76.47,3.81,131.1266667,4.308,0
4,04/05/2012,80.14,3.75,131.136,4.308,0
4,11/05/2012,67.64,3.69,131.1453333,4.308,0
4,18/05/2012,68.43,3.62,131.0983226,4.308,0
4,25/05/2012,77.47,3.55,131.0287742,4.308,0
4,01/06/2012,77.41,3.48,130.9592258,4.308,0
4,08/06/2012,78.11,3.43,130.8896774,4.308,0
4,15/06/2012,80.94,3.37,130.8295333,4.308,0
4,22/06/2012,81.63,3.33,130.7929,4.308,0
4,29/06/2012,84.23,3.26,130.7562667,4.308,0
4,06/07/2012,80.37,3.19,130.7196333,4.077,0
4,13/07/2012,76.86,3.22,130.683,4.077,0
4,20/07/2012,79.14,3.26,130.7012903,4.077,0
4,27/07/2012,81.06,3.36,130.7195806,4.077,0
4,03/08/2012,83.86,3.37,130.737871,4.077,0
4,10/08/2012,83.21,3.48,130.7561613,4.077,0
4,17/08/2012,81.41,3.55,130.7909677,4.077,0
4,24/08/2012,75.76,3.61,130.8381613,4.077,0
4,31/08/2012,76.47,3.65,130.8853548,4.077,0
4,07/09/2012,82.09,3.71,130.9325484,4.077,1
4,14/09/2012,68.2,3.71,130.9776667,4.077,0
4,21/09/2012,68.97,3.72,131.0103333,4.077,0
4,28/09/2012,71.74,3.67,131.043,4.077,0
4,05/10/2012,63.07,3.62,131.0756667,3.879,0
4,12/10/2012,57.11,3.60,131.1083333,3.879,0
4,19/10/2012,64.46,3.61,131.1499677,3.879,0
4,26/10/2012,63.64,3.51,131.1930968,3.879,0
4,02/11/2012,53.31,3.40,131.2362258,3.879,0
4,09/11/2012,59.47,3.34,131.2793548,3.879,0
4,16/11/2012,49.86,3.27,131.3258,3.879,0
4,23/11/2012,55.09,3.23,131.3766667,3.879,1
4,30/11/2012,50.91,3.24,131.4275333,3.879,0
4,07/12/2012,53.67,3.23,131.4784,3.879,0
4,14/12/2012,42.57,3.19,131.537,3.879,0
4,21/12/2012,44.8,3.11,131.642,3.879,0
4,28/12/2012,37.93,3.13,131.747,3.879,1
4,04/01/2013,33.11,3.18,131.852,3.921,0
4,11/01/2013,38.92,3.24,131.957,3.921,0
4,18/01/2013,34.06,3.23,132.030871,3.921,0
4,25/01/2013,47.49,3.22,132.0922903,3.921,0
4,01/02/2013,49.07,3.23,132.1537097,3.921,0
4,08/02/2013,49.86,3.40,132.215129,3.921,1
4,15/02/2013,44.7,3.45,132.2725714,3.921,0
4,22/02/2013,44.68,3.60,132.3200714,3.921,0
4,01/03/2013,42.56,3.69,132.3675714,3.921,0
4,08/03/2013,53.21,3.65,132.4150714,3.921,0
4,15/03/2013,53.39,3.61,132.4668065,3.921,0
4,22/03/2013,58.55,3.59,132.529129,3.921,0
4,29/03/2013,50.36,3.58,132.5914516,3.921,0
4,05/04/2013,57.7,3.55,132.6537742,3.896,0
4,12/04/2013,60.06,3.50,132.7160968,3.896,0
4,19/04/2013,63.28,3.44,132.7160968,3.896,0
4,26/04/2013,58.15,3.40,132.7160968,3.896,0
4,03/05/2013,64.18,3.37,,,0
4,10/05/2013,64.01,3.37,,,0
4,17/05/2013,70.5,3.44,,,0
4,24/05/2013,76.73,3.46,,,0
4,31/05/2013,79.17,3.44,,,0
4,07/06/2013,78.11,3.41,,,0
4,14/06/2013,79.24,3.42,,,0
4,21/06/2013,79.1,3.45,,,0
4,28/06/2013,86.29,3.45,,,0
4,05/07/2013,76.96,3.39,,,0
4,12/07/2013,82.3,3.37,,,0
4,19/07/2013,73.29,3.52,,,0
4,26/07/2013,78.96,3.58,,,0
5,05/02/2010,39.7,2.57,211.6539716,6.566,0
5,12/02/2010,39.81,2.55,211.8004698,6.566,1
5,19/02/2010,41.14,2.51,211.8471283,6.566,0
5,26/02/2010,46.7,2.56,211.8771468,6.566,0
5,05/03/2010,48.89,2.63,211.9071653,6.566,0
5,12/03/2010,58.5,2.67,211.9371839,6.566,0
5,19/03/2010,55.46,2.72,211.770897,6.566,0
5,26/03/2010,52.47,2.73,211.5718925,6.566,0
5,02/04/2010,63.18,2.72,211.372888,6.465,0
5,09/04/2010,65.19,2.77,211.1738835,6.465,0
5,16/04/2010,65.3,2.81,211.0388528,6.465,0
5,23/04/2010,65.13,2.80,210.9891204,6.465,0
5,30/04/2010,67.53,2.78,210.939388,6.465,0
5,07/05/2010,71.53,2.84,210.8896556,6.465,0
5,14/05/2010,74.79,2.85,210.8872772,6.465,0
5,21/05/2010,75.2,2.83,211.169023,6.465,0
5,28/05/2010,79.81,2.76,211.4507688,6.465,0
5,04/06/2010,79.54,2.71,211.7325146,6.465,0
5,11/06/2010,80.7,2.67,212.0142605,6.465,0
5,18/06/2010,83.91,2.64,212.0119769,6.465,0
5,25/06/2010,83.72,2.65,211.8960815,6.465,0
5,02/07/2010,81.25,2.67,211.7801861,6.496,0
5,09/07/2010,81.14,2.64,211.6642907,6.496,0
5,16/07/2010,83.98,2.62,211.6561123,6.496,0
5,23/07/2010,83.66,2.61,211.7915565,6.496,0
5,30/07/2010,82.46,2.64,211.9270006,6.496,0
5,06/08/2010,86.1,2.63,212.0624447,6.496,0
5,13/08/2010,87.41,2.69,212.1978889,6.496,0
5,20/08/2010,87.71,2.66,212.1608984,6.496,0
5,27/08/2010,87.05,2.62,212.123908,6.496,0
5,03/09/2010,84.06,2.58,212.0869176,6.496,0
5,10/09/2010,79.86,2.57,212.0499271,6.496,1
5,17/09/2010,82.28,2.58,212.0769346,6.496,0
5,24/09/2010,78.53,2.62,212.1519404,6.496,0
5,01/10/2010,71.1,2.60,212.2269463,6.768,0
5,08/10/2010,64.99,2.63,212.3019522,6.768,0
5,15/10/2010,68.11,2.72,212.3691867,6.768,0
5,22/10/2010,70.96,2.73,212.4169928,6.768,0
5,29/10/2010,70.58,2.72,212.464799,6.768,0
5,05/11/2010,58.88,2.69,212.5126051,6.768,0
5,12/11/2010,62.37,2.73,212.5604113,6.768,0
5,19/11/2010,52.52,2.77,212.445487,6.768,0
5,26/11/2010,66.15,2.74,212.303441,6.768,1
5,03/12/2010,51.31,2.71,212.1613951,6.768,0
5,10/12/2010,48.27,2.84,212.0193491,6.768,0
5,17/12/2010,51.61,2.87,211.9580815,6.768,0
5,24/12/2010,55.01,2.89,211.9573978,6.768,0
5,31/12/2010,49.79,2.94,211.9567142,6.768,1
5,07/01/2011,48.3,2.98,211.9560305,6.634,0
5,14/01/2011,37.74,2.98,212.008514,6.634,0
5,21/01/2011,45.41,3.02,212.3800012,6.634,0
5,28/01/2011,44.5,3.01,212.7514884,6.634,0
5,04/02/2011,41.67,2.99,213.1229755,6.634,0
5,11/02/2011,38.25,3.02,213.4944627,6.634,1
5,18/02/2011,58.83,3.05,213.8068304,6.634,0
5,25/02/2011,63.35,3.07,214.0955503,6.634,0
5,04/03/2011,60.35,3.29,214.3842702,6.634,0
5,11/03/2011,55.74,3.46,214.6729901,6.634,0
5,18/03/2011,64.31,3.49,214.9257339,6.634,0
5,25/03/2011,70.71,3.47,215.1640872,6.634,0
5,01/04/2011,61.5,3.52,215.4024406,6.489,0
5,08/04/2011,69.64,3.62,215.6407939,6.489,0
5,15/04/2011,72.02,3.74,215.8592673,6.489,0
5,22/04/2011,74.34,3.81,216.0280407,6.489,0
5,29/04/2011,74.75,3.81,216.1968142,6.489,0
5,06/05/2011,66.27,3.91,216.3655877,6.489,0
5,13/05/2011,77.38,3.90,216.5343611,6.489,0
5,20/05/2011,71.37,3.91,216.3023847,6.489,0
5,27/05/2011,80.14,3.79,216.0704083,6.489,0
5,03/06/2011,83.81,3.70,215.8384319,6.489,0
5,10/06/2011,83.61,3.65,215.6064555,6.489,0
5,17/06/2011,86.84,3.64,215.560463,6.489,0
5,24/06/2011,84.76,3.59,215.6539583,6.489,0
5,01/07/2011,85.81,3.52,215.7474537,6.529,0
5,08/07/2011,86.64,3.48,215.8409491,6.529,0
5,15/07/2011,88.64,3.58,215.9250696,6.529,0
5,22/07/2011,86.97,3.65,215.985753,6.529,0
5,29/07/2011,89.42,3.68,216.0464364,6.529,0
5,05/08/2011,91.07,3.68,216.1071198,6.529,0
5,12/08/2011,90.16,3.64,216.1678032,6.529,0
5,19/08/2011,89.35,3.55,216.2311855,6.529,0
5,26/08/2011,89.18,3.52,216.2950176,6.529,0
5,02/09/2011,90.38,3.53,216.3588498,6.529,0
5,09/09/2011,79.04,3.55,216.4226819,6.529,1
5,16/09/2011,83.55,3.53,216.6033083,6.529,0
5,23/09/2011,78.01,3.47,216.9396605,6.529,0
5,30/09/2011,81.16,3.36,217.2760127,6.529,0
5,07/10/2011,71.64,3.29,217.6123648,6.3,0
5,14/10/2011,72.36,3.27,217.9237458,6.3,0
5,21/10/2011,66.9,3.35,218.0852999,6.3,0
5,28/10/2011,69.27,3.37,218.2468539,6.3,0
5,04/11/2011,56.71,3.33,218.408408,6.3,0
5,11/11/2011,60.71,3.30,218.5699621,6.3,0
5,18/11/2011,64.33,3.31,218.793912,6.3,0
5,25/11/2011,61.93,3.24,219.0428204,6.3,1
5,02/12/2011,51.14,3.17,219.2917287,6.3,0
5,09/12/2011,44.12,3.16,219.540637,6.3,0
5,16/12/2011,54.42,3.16,219.7596266,6.3,0
5,23/12/2011,50.33,3.11,219.9387246,6.3,0
5,30/12/2011,45.62,3.13,220.1178226,6.3,1
5,06/01/2012,50.21,3.16,220.2969205,5.943,0
5,13/01/2012,48.86,3.26,220.4760185,5.943,0
5,20/01/2012,54.65,3.27,220.5694104,5.943,0
5,27/01/2012,54.63,3.29,220.6628023,5.943,0
5,03/02/2012,57.35,3.36,220.7561941,5.943,0
5,10/02/2012,48.57,3.41,220.849586,5.943,1
5,17/02/2012,48.25,3.51,221.0106341,5.943,0
5,24/02/2012,57.75,3.56,221.2224243,5.943,0
5,02/03/2012,60.66,3.63,221.4342146,5.943,0
5,09/03/2012,57.69,3.67,221.6460048,5.943,0
5,16/03/2012,63.55,3.73,221.7989713,5.943,0
5,23/03/2012,64.44,3.79,221.8735063,5.943,0
5,30/03/2012,67.76,3.85,221.9480412,5.943,0
5,06/04/2012,70.4,3.89,222.0225762,5.801,0
5,13/04/2012,70.56,3.89,222.0971111,5.801,0
5,20/04/2012,67.33,3.88,222.1512315,5.801,0
5,27/04/2012,68.96,3.81,222.2053519,5.801,0
5,04/05/2012,77.1,3.75,222.2594722,5.801,0
5,11/05/2012,73.45,3.69,222.3135926,5.801,0
5,18/05/2012,70.45,3.63,222.330443,5.801,0
5,25/05/2012,78.23,3.56,222.3323853,5.801,0
5,01/06/2012,79.72,3.50,222.3343277,5.801,0
5,08/06/2012,81.02,3.45,222.33627,5.801,0
5,15/06/2012,81.64,3.39,222.3492901,5.801,0
5,22/06/2012,80.57,3.35,222.3900046,5.801,0
5,29/06/2012,87.08,3.29,222.4307191,5.801,0
5,06/07/2012,82.35,3.23,222.4714336,5.603,0
5,13/07/2012,80.78,3.26,222.5121481,5.603,0
5,20/07/2012,81.05,3.31,222.5209358,5.603,0
5,27/07/2012,85.06,3.41,222.5297234,5.603,0
5,03/08/2012,86.91,3.42,222.5385111,5.603,0
5,10/08/2012,86.96,3.49,222.5472987,5.603,0
5,17/08/2012,87.52,3.57,222.6276753,5.603,0
5,24/08/2012,79.45,3.62,222.7617437,5.603,0
5,31/08/2012,84.25,3.64,222.8958121,5.603,0
5,07/09/2012,86.3,3.73,223.0298805,5.603,1
5,14/09/2012,76.65,3.72,223.1734167,5.603,0
5,21/09/2012,71.09,3.72,223.3737593,5.603,0
5,28/09/2012,78.33,3.67,223.5741019,5.603,0
5,05/10/2012,71.17,3.62,223.7744444,5.422,0
5,12/10/2012,66.24,3.60,223.974787,5.422,0
5,19/10/2012,69.17,3.59,224.0192873,5.422,0
5,26/10/2012,71.7,3.51,224.0378139,5.422,0
5,02/11/2012,57.83,3.39,224.0563405,5.422,0
5,09/11/2012,64.61,3.31,224.0748671,5.422,0
5,16/11/2012,56.89,3.25,224.1066241,5.422,0
5,23/11/2012,59.07,3.21,224.1560216,5.422,1
5,30/11/2012,56.2,3.21,224.2054191,5.422,0
5,07/12/2012,66.13,3.20,224.2548167,5.422,0
5,14/12/2012,52.44,3.17,224.314405,5.422,0
5,21/12/2012,58.63,3.10,224.4351383,5.422,0
5,28/12/2012,47.47,3.11,224.5558716,5.422,1
5,04/01/2013,41.77,3.16,224.6766048,5.494,0
5,11/01/2013,49.5,3.24,224.7973381,5.494,0
5,18/01/2013,45.08,3.24,224.8311254,5.494,0
5,25/01/2013,57.05,3.23,224.8301344,5.494,0
5,01/02/2013,58.99,3.24,224.8291434,5.494,0
5,08/02/2013,59.05,3.42,224.8281523,5.494,1
5,15/02/2013,53.09,3.48,224.86875,5.494,0
5,22/02/2013,54.1,3.60,225.0133194,5.494,0
5,01/03/2013,49.47,3.71,225.1578889,5.494,0
5,08/03/2013,53.16,3.66,225.3024583,5.494,0
5,15/03/2013,58.01,3.62,225.4297742,5.494,0
5,22/03/2013,65.96,3.61,225.5139561,5.494,0
5,29/03/2013,53.25,3.61,225.598138,5.494,0
5,05/04/2013,61.88,3.58,225.6823199,5.278,0
5,12/04/2013,62.36,3.53,225.7665018,5.278,0
5,19/04/2013,67.43,3.45,225.7665018,5.278,0
5,26/04/2013,60.44,3.42,225.7665018,5.278,0
5,03/05/2013,67.55,3.39,,,0
5,10/05/2013,65.52,3.39,,,0
5,17/05/2013,71.38,3.45,,,0
5,24/05/2013,77.84,3.49,,,0
5,31/05/2013,78.26,3.47,,,0
5,07/06/2013,78.4,3.44,,,0
5,14/06/2013,80.76,3.43,,,0
5,21/06/2013,83.85,3.48,,,0
5,28/06/2013,86.09,3.50,,,0
5,05/07/2013,82.06,3.42,,,0
5,12/07/2013,85.75,3.40,,,0
5,19/07/2013,79.73,3.56,,,0
5,26/07/2013,84.16,3.62,,,0
6,05/02/2010,40.43,2.57,212.6223518,7.259,0
6,12/02/2010,40.57,2.55,212.7700425,7.259,1
6,19/02/2010,43.58,2.51,212.8161546,7.259,0
6,26/02/2010,47.1,2.56,212.845337,7.259,0
6,05/03/2010,49.63,2.63,212.8745193,7.259,0
6,12/03/2010,58.82,2.67,212.9037017,7.259,0
6,19/03/2010,56.55,2.72,212.7351935,7.259,0
6,26/03/2010,53.74,2.73,212.533737,7.259,0
6,02/04/2010,64.94,2.72,212.3322805,7.092,0
6,09/04/2010,66.15,2.77,212.1308239,7.092,0
6,16/04/2010,65.68,2.81,211.9942765,7.092,0
6,23/04/2010,64.11,2.80,211.9442745,7.092,0
6,30/04/2010,68.91,2.78,211.8942725,7.092,0
6,07/05/2010,73.68,2.84,211.8442706,7.092,0
6,14/05/2010,74.95,2.85,211.8421769,7.092,0
6,21/05/2010,74.8,2.83,212.1275324,7.092,0
6,28/05/2010,78.89,2.76,212.412888,7.092,0
6,04/06/2010,79.44,2.71,212.6982436,7.092,0
6,11/06/2010,81.81,2.67,212.9835992,7.092,0
6,18/06/2010,83.89,2.64,212.9813843,7.092,0
6,25/06/2010,84.2,2.65,212.8641412,7.092,0
6,02/07/2010,80.34,2.67,212.746898,6.973,0
6,09/07/2010,80.93,2.64,212.6296549,6.973,0
6,16/07/2010,83.75,2.62,212.6212163,6.973,0
6,23/07/2010,83.9,2.61,212.7578505,6.973,0
6,30/07/2010,81.37,2.64,212.8944846,6.973,0
6,06/08/2010,86.61,2.63,213.0311188,6.973,0
6,13/08/2010,86.83,2.69,213.1677529,6.973,0
6,20/08/2010,87.36,2.66,213.1291427,6.973,0
6,27/08/2010,85.71,2.62,213.0905324,6.973,0
6,03/09/2010,82.15,2.58,213.0519222,6.973,0
6,10/09/2010,78.78,2.57,213.013312,6.973,1
6,17/09/2010,81.78,2.58,213.0398643,6.973,0
6,24/09/2010,76.49,2.62,213.1152886,6.973,0
6,01/10/2010,70.69,2.60,213.1907129,7.007,0
6,08/10/2010,65.21,2.63,213.2661373,7.007,0
6,15/10/2010,68.93,2.72,213.3337977,7.007,0
6,22/10/2010,70.97,2.73,213.3820486,7.007,0
6,29/10/2010,70.39,2.72,213.4302994,7.007,0
6,05/11/2010,59.9,2.69,213.4785503,7.007,0
6,12/11/2010,62.11,2.73,213.5268011,7.007,0
6,19/11/2010,52.99,2.77,213.4107412,7.007,0
6,26/11/2010,65.79,2.74,213.2672961,7.007,1
6,03/12/2010,52.3,2.71,213.123851,7.007,0
6,10/12/2010,48.46,2.84,212.9804059,7.007,0
6,17/12/2010,52.24,2.87,212.918049,7.007,0
6,24/12/2010,55.07,2.89,212.9165082,7.007,0
6,31/12/2010,49.14,2.94,212.9149674,7.007,1
6,07/01/2011,47.78,2.98,212.9134266,6.858,0
6,14/01/2011,38.37,2.98,212.9655882,6.858,0
6,21/01/2011,46.2,3.02,213.3399647,6.858,0
6,28/01/2011,44.98,3.01,213.7143412,6.858,0
6,04/02/2011,40.59,2.99,214.0887176,6.858,0
6,11/02/2011,39.38,3.02,214.4630941,6.858,1
6,18/02/2011,59.61,3.05,214.7775231,6.858,0
6,25/02/2011,62.86,3.07,215.0679731,6.858,0
6,04/03/2011,60.45,3.29,215.3584231,6.858,0
6,11/03/2011,57.71,3.46,215.6488731,6.858,0
6,18/03/2011,65.07,3.49,215.9035078,6.858,0
6,25/03/2011,70.83,3.47,216.1438163,6.858,0
6,01/04/2011,62.25,3.52,216.3841249,6.855,0
6,08/04/2011,70.35,3.62,216.6244334,6.855,0
6,15/04/2011,73.17,3.74,216.8446627,6.855,0
6,22/04/2011,74.24,3.81,217.0146941,6.855,0
6,29/04/2011,75.27,3.81,217.1847255,6.855,0
6,06/05/2011,65.42,3.91,217.3547569,6.855,0
6,13/05/2011,76.95,3.90,217.5247882,6.855,0
6,20/05/2011,72.01,3.91,217.2896095,6.855,0
6,27/05/2011,80.83,3.79,217.0544307,6.855,0
6,03/06/2011,84.01,3.70,216.819252,6.855,0
6,10/06/2011,84.49,3.65,216.5840732,6.855,0
6,17/06/2011,87.08,3.64,216.5371616,6.855,0
6,24/06/2011,85.51,3.59,216.6314502,6.855,0
6,01/07/2011,87,3.52,216.7257388,6.925,0
6,08/07/2011,88.36,3.48,216.8200275,6.925,0
6,15/07/2011,88.93,3.58,216.9044732,6.925,0
6,22/07/2011,88.06,3.65,216.964312,6.925,0
6,29/07/2011,90.22,3.68,217.0241507,6.925,0
6,05/08/2011,91.46,3.68,217.0839894,6.925,0
6,12/08/2011,90.49,3.64,217.1438281,6.925,0
6,19/08/2011,89.26,3.55,217.2069662,6.925,0
6,26/08/2011,90.07,3.52,217.2706543,6.925,0
6,02/09/2011,91.22,3.53,217.3343423,6.925,0
6,09/09/2011,80.21,3.55,217.3980304,6.925,1
6,16/09/2011,84.94,3.53,217.5797506,6.925,0
